image_id,breed,split,width,height,area,normalized_aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
Caspian_Tern_0062_145981,caspian_tern,test,466,352,164032,0.7554,0.47,0.5323,2,30,468,382,large,584.0,500,387
Caspian_Tern_0041_144964,caspian_tern,test,201,219,44019,0.9178,0.571,0.5015,185,57,386,276,large,297.26,500,332
Caspian_Tern_0101_145164,caspian_tern,train,373,218,81314,0.5845,0.447,0.5787,37,97,410,315,large,432.03,500,356
Caspian_Tern_0111_145995,caspian_tern,test,446,327,145842,0.7332,0.536,0.444,45,3,491,330,large,553.03,500,375
Caspian_Tern_0066_147680,caspian_tern,train,315,178,56070,0.5651,0.477,0.393,81,34,396,212,large,361.81,500,313
Caspian_Tern_0119_145492,caspian_tern,test,423,239,101097,0.565,0.525,0.436,51,27,474,266,large,485.85,500,336
Caspian_Tern_0060_146007,caspian_tern,test,227,260,59020,0.8731,0.373,0.4543,73,29,300,289,large,345.15,500,350
Caspian_Tern_0070_147545,caspian_tern,train,436,224,97664,0.5138,0.502,0.4985,33,55,469,279,large,490.18,500,335
Caspian_Tern_0018_146010,caspian_tern,test,338,308,104104,0.9112,0.47,0.4985,66,14,404,322,large,457.28,500,337
Caspian_Tern_0049_145755,caspian_tern,train,270,191,51570,0.7074,0.626,0.5075,178,74,448,265,large,330.73,500,334
Caspian_Tern_0055_146014,caspian_tern,train,397,102,40494,0.2569,0.473,0.2887,38,33,435,135,large,409.89,500,291
Caspian_Tern_0123_145774,caspian_tern,train,187,268,50116,0.6978,0.429,0.4286,121,34,308,302,large,326.79,500,392
Caspian_Tern_0096_145009,caspian_tern,val,129,166,21414,0.7771,0.517,0.5,194,97,323,263,medium,210.23,500,360
Caspian_Tern_0108_145278,caspian_tern,test,416,219,91104,0.5264,0.478,0.484,31,72,447,291,large,470.12,500,375
Caspian_Tern_0029_147589,caspian_tern,train,304,259,78736,0.852,0.43,0.4757,63,27,367,286,large,399.37,500,329
Caspian_Tern_0011_146058,caspian_tern,train,235,318,74730,0.739,0.613,0.5045,189,9,424,327,large,395.41,500,333
Caspian_Tern_0113_146828,caspian_tern,test,276,198,54648,0.7174,0.468,0.3916,96,51,372,249,large,339.68,500,383
Caspian_Tern_0013_145553,caspian_tern,val,412,168,69216,0.4078,0.486,0.5729,37,85,449,253,large,444.94,500,295
Caspian_Tern_0045_145554,caspian_tern,val,279,123,34317,0.4409,0.577,0.4093,149,92,428,215,medium,304.91,500,375
Caspian_Tern_0078_146824,caspian_tern,val,184,220,40480,0.8364,0.506,0.4615,161,70,345,290,large,286.8,500,390
Caspian_Tern_0009_145057,caspian_tern,train,318,298,94764,0.9371,0.614,0.4881,148,15,466,313,large,435.81,500,336
Caspian_Tern_0063_146082,caspian_tern,test,296,155,45880,0.5236,0.464,0.4296,84,78,380,233,large,334.13,500,362
Caspian_Tern_0059_145582,caspian_tern,train,160,153,24480,0.9563,0.438,0.5743,139,140,299,293,medium,221.38,500,377
Caspian_Tern_0012_147632,caspian_tern,test,225,309,69525,0.7282,0.3966,0.395,64,43,289,352,large,382.24,445,500
Caspian_Tern_0068_146615,caspian_tern,test,297,258,76626,0.8687,0.557,0.4535,130,22,427,280,large,393.41,500,333
Caspian_Tern_0006_145594,caspian_tern,train,122,100,12200,0.8197,0.604,0.495,241,148,363,248,small,157.75,500,400
Caspian_Tern_0034_147643,caspian_tern,train,408,255,104040,0.625,0.566,0.4467,79,40,487,295,large,481.13,500,375
Caspian_Tern_0106_147645,caspian_tern,test,179,219,39201,0.8174,0.459,0.3949,140,22,319,241,large,282.85,500,333
Caspian_Tern_0048_145672,caspian_tern,test,431,336,144816,0.7796,0.537,0.5448,53,75,484,411,large,546.5,500,446
Caspian_Tern_0016_145314,caspian_tern,test,329,357,117453,0.9216,0.5621,0.641,107,142,436,499,large,485.48,483,500
Caspian_Tern_0022_144922,caspian_tern,test,286,275,78650,0.9615,0.416,0.369,65,47,351,322,large,396.76,500,500
Caspian_Tern_0116_145607,caspian_tern,train,309,287,88683,0.9288,0.509,0.5661,100,45,409,332,large,421.72,500,333
Caspian_Tern_0075_147650,caspian_tern,train,203,127,25781,0.6256,0.365,0.475,81,98,284,225,medium,239.45,500,340
Caspian_Tern_0114_145612,caspian_tern,train,252,117,29484,0.4643,0.41,0.5096,79,74,331,191,large,277.84,500,260
Caspian_Tern_0067_145107,caspian_tern,test,153,221,33813,0.6923,0.529,0.7206,188,177,341,398,medium,268.79,500,399
Caspian_Tern_0046_145627,caspian_tern,val,219,184,40296,0.8402,0.461,0.4625,121,93,340,277,large,286.04,500,400
Caspian_Tern_0058_145886,caspian_tern,test,329,138,45402,0.4195,0.487,0.4514,79,89,408,227,large,356.77,500,350
Caspian_Tern_0054_145890,caspian_tern,test,306,267,81702,0.8725,0.436,0.4338,65,37,371,304,large,406.11,500,393
Caspian_Tern_0026_145125,caspian_tern,test,381,321,122301,0.8425,0.529,0.4915,74,14,455,335,large,498.2,500,355
Caspian_Tern_0107_145639,caspian_tern,train,408,219,89352,0.5368,0.44,0.5173,16,100,424,319,large,463.06,500,405
Caspian_Tern_0014_145640,caspian_tern,test,279,255,71145,0.914,0.471,0.4069,96,8,375,263,large,377.98,500,333
Caspian_Tern_0027_145899,caspian_tern,train,346,448,155008,0.7723,0.5075,0.454,30,3,376,451,large,566.06,400,500
Caspian_Tern_0120_145650,caspian_tern,train,149,429,63921,0.3473,0.5425,0.489,85,30,234,459,large,454.14,294,500
Caspian_Tern_0072_147667,caspian_tern,train,178,227,40406,0.7841,0.44,0.5127,131,48,309,275,large,288.47,500,315
Caspian_Tern_0023_147194,caspian_tern,train,427,243,103761,0.5691,0.479,0.4433,26,31,453,274,large,491.3,500,344
Common_Tern_0040_147973,common_tern,test,345,147,50715,0.4261,0.425,0.4626,40,81,385,228,large,375.01,500,334
Common_Tern_0019_149769,common_tern,train,264,178,46992,0.6742,0.472,0.5343,104,98,368,276,large,318.4,500,350
Common_Tern_0084_147980,common_tern,val,296,140,41440,0.473,0.514,0.5405,109,110,405,250,large,327.44,500,333
Common_Tern_0025_147728,common_tern,train,205,228,46740,0.8991,0.685,0.5546,240,84,445,312,large,306.61,500,357
Common_Tern_0125_148767,common_tern,train,279,168,46872,0.6022,0.481,0.5495,101,99,380,267,large,325.68,500,333
Common_Tern_0067_149540,common_tern,train,198,240,47520,0.825,0.392,0.424,97,39,295,279,large,311.13,500,375
Common_Tern_0100_149541,common_tern,train,301,230,69230,0.7641,0.575,0.3251,137,3,438,233,large,378.82,500,363
Common_Tern_0043_147753,common_tern,train,253,161,40733,0.6364,0.605,0.5991,176,119,429,280,large,299.88,500,333
Common_Tern_0075_148528,common_tern,test,368,208,76544,0.5652,0.63,0.5586,131,82,499,290,large,422.72,500,333
Common_Tern_0098_148785,common_tern,train,190,124,23560,0.6526,0.348,0.377,79,82,269,206,medium,226.88,500,382
Common_Tern_0045_150067,common_tern,test,218,302,65836,0.7219,0.404,0.4589,93,11,311,313,large,372.46,500,353
Common_Tern_0054_148028,common_tern,train,195,168,32760,0.8615,0.277,0.3544,41,34,236,202,medium,257.39,500,333
Common_Tern_0029_148035,common_tern,train,220,275,60500,0.8,0.45,0.453,115,84,335,359,large,352.17,500,489
Common_Tern_0056_148549,common_tern,test,417,268,111756,0.6427,0.4979,0.4796,31,19,448,287,large,495.69,481,319
Common_Tern_0063_147789,common_tern,test,316,205,64780,0.6487,0.498,0.4341,91,49,407,254,large,376.67,500,349
Common_Tern_0030_147825,common_tern,val,233,141,32853,0.6052,0.451,0.4552,109,92,342,233,medium,272.34,500,357
Common_Tern_0037_148048,common_tern,test,112,137,15344,0.8175,0.468,0.3415,178,78,290,215,small,176.95,500,429
Common_Tern_0105_149841,common_tern,test,237,104,24648,0.4388,0.509,0.481,136,113,373,217,medium,258.81,500,343
Common_Tern_0094_148309,common_tern,val,357,322,114954,0.902,0.641,0.4895,142,2,499,324,large,480.76,500,333
Common_Tern_0088_147941,common_tern,test,474,268,127032,0.5654,0.476,0.4775,1,25,475,293,large,544.52,500,333
Common_Tern_0027_150113,common_tern,test,390,195,76050,0.5,0.58,0.5049,95,56,485,251,large,436.03,500,304
Common_Tern_0028_150117,common_tern,test,197,191,37627,0.9695,0.721,0.3736,262,42,459,233,large,274.39,500,368
Common_Tern_0009_149609,common_tern,test,312,220,68640,0.7051,0.312,0.6267,0,125,312,345,large,381.76,500,375
Common_Tern_0079_148844,common_tern,train,424,171,72504,0.4033,0.466,0.4832,21,87,445,258,large,457.18,500,357
Common_Tern_0087_147945,common_tern,test,335,244,81740,0.7284,0.523,0.3965,94,14,429,258,large,414.44,500,343
Common_Tern_0070_150292,common_tern,train,222,263,58386,0.8441,0.62,0.4253,199,28,421,291,large,344.17,500,375
Common_Tern_0083_148096,common_tern,train,433,259,112147,0.5982,0.563,0.4573,65,42,498,301,large,504.55,500,375
Common_Tern_0062_147947,common_tern,train,136,311,42296,0.4373,0.451,0.393,93,41,229,352,large,339.44,357,500
Common_Tern_0097_148874,common_tern,test,222,125,27750,0.5631,0.612,0.6051,195,139,417,264,medium,254.77,500,333
Common_Tern_0092_147779,common_tern,test,188,238,44744,0.7899,0.674,0.4384,243,27,431,265,large,303.3,500,333
Common_Tern_0055_149486,common_tern,test,225,206,46350,0.9156,0.557,0.4088,166,92,391,298,medium,305.06,500,477
Common_Tern_0064_148761,common_tern,train,408,202,82416,0.4951,0.55,0.5227,71,72,479,274,large,455.27,500,331
Common_Tern_0071_148796,common_tern,val,324,124,40176,0.3827,0.53,0.3075,103,57,427,181,large,346.92,500,387
Common_Tern_0049_149159,common_tern,val,223,206,45938,0.9238,0.369,0.4164,73,49,296,255,large,303.59,500,365
Common_Tern_0108_149672,common_tern,test,174,260,45240,0.6692,0.258,0.5599,42,57,216,317,large,312.85,500,334
Common_Tern_0078_149161,common_tern,test,303,245,74235,0.8086,0.413,0.4309,55,21,358,266,large,389.66,500,333
Common_Tern_0106_149345,common_tern,test,460,300,138000,0.6522,0.504,0.464,22,24,482,324,large,549.18,500,375
Common_Tern_0095_149960,common_tern,train,182,132,24024,0.7253,0.448,0.5616,133,121,315,253,medium,224.83,500,333
Common_Tern_0042_147897,common_tern,test,265,261,69165,0.9849,0.5977,0.445,106,92,371,353,large,371.95,399,500
Common_Tern_0120_148670,common_tern,test,143,235,33605,0.6085,0.3151,0.343,41,54,184,289,medium,275.09,357,500
Common_Tern_0050_148928,common_tern,test,207,273,56511,0.7582,0.387,0.4313,90,11,297,284,large,342.6,500,342
Common_Tern_0033_148675,common_tern,train,413,460,189980,0.8978,0.499,0.502,39,21,452,481,large,618.2,492,500
Common_Tern_0051_150469,common_tern,test,299,266,79534,0.8896,0.667,0.4461,184,16,483,282,large,400.2,500,334
Common_Tern_0044_148680,common_tern,test,315,164,51660,0.5206,0.619,0.5122,152,107,467,271,large,355.14,500,369
Common_Tern_0047_149195,common_tern,test,279,265,73935,0.9498,0.607,0.476,164,26,443,291,large,384.79,500,333
Common_Tern_0077_149196,common_tern,val,464,243,112752,0.5237,0.494,0.497,15,44,479,287,large,523.78,500,333
Common_Tern_0117_148944,common_tern,train,108,121,13068,0.8926,0.372,0.3516,132,52,240,173,small,162.19,500,320
Common_Tern_0004_148977,common_tern,test,352,113,39776,0.321,0.378,0.4262,13,82,365,195,large,369.69,500,325
Common_Tern_0001_149721,common_tern,train,329,194,63826,0.5897,0.405,0.5339,38,92,367,286,large,381.94,500,354
Common_Tern_0085_147937,common_tern,train,336,134,45024,0.3988,0.41,0.4072,37,80,373,214,large,361.73,500,361
Common_Tern_0103_149733,common_tern,test,348,146,50808,0.4195,0.394,0.2703,23,17,371,163,large,377.39,500,333
Common_Tern_0014_149194,common_tern,test,497,245,121765,0.493,0.501,0.4708,2,71,499,316,large,554.11,500,411
Common_Tern_0118_148201,common_tern,train,252,164,41328,0.6508,0.418,0.4264,83,60,335,224,large,300.67,500,333
Common_Tern_0115_149482,common_tern,test,383,168,64344,0.4386,0.387,0.344,2,45,385,213,large,418.23,500,375
Common_Tern_0076_148391,common_tern,train,215,301,64715,0.7143,0.5841,0.413,87,56,302,357,large,369.9,333,500
Common_Tern_0081_149228,common_tern,train,234,102,23868,0.4359,0.454,0.4475,110,128,344,230,medium,255.26,500,400
Common_Tern_0113_147949,common_tern,train,202,215,43430,0.9395,0.71,0.4836,254,99,456,314,large,295.01,500,427
Common_Tern_0057_149749,common_tern,test,184,272,50048,0.6765,0.524,0.4028,170,7,354,279,large,328.39,500,355
Common_Tern_0053_148472,common_tern,train,223,150,33450,0.6726,0.587,0.6096,182,153,405,303,medium,268.75,500,374
Common_Tern_0012_148477,common_tern,test,338,186,62868,0.5503,0.624,0.591,143,105,481,291,large,385.8,500,335
Elegant_Tern_0093_150534,elegant_tern,test,348,151,52548,0.4339,0.534,0.524,93,121,441,272,large,379.35,500,375
Elegant_Tern_0080_150538,elegant_tern,test,336,288,96768,0.8571,0.606,0.5411,135,47,471,335,large,442.54,500,353
Elegant_Tern_0032_150488,elegant_tern,val,290,241,69890,0.831,0.55,0.4575,130,57,420,298,large,377.07,500,388
Elegant_Tern_0077_150548,elegant_tern,test,242,199,48158,0.8223,0.574,0.4489,166,50,408,249,large,313.31,500,333
Elegant_Tern_0030_151067,elegant_tern,test,463,236,109268,0.5097,0.493,0.4328,15,27,478,263,large,519.68,500,335
Elegant_Tern_0096_151068,elegant_tern,test,252,206,51912,0.8175,0.396,0.4776,72,57,324,263,large,325.48,500,335
Elegant_Tern_0034_45914,elegant_tern,train,287,244,70028,0.8502,0.509,0.4395,111,16,398,260,large,376.7,500,314
Elegant_Tern_0064_150822,elegant_tern,train,389,387,150543,0.9949,0.489,0.4303,50,1,439,388,large,548.72,500,452
Elegant_Tern_0083_150829,elegant_tern,train,428,364,155792,0.8505,0.516,0.4656,44,1,472,365,large,561.85,500,393
Elegant_Tern_0088_151089,elegant_tern,train,211,117,24687,0.5545,0.719,0.631,254,151,465,268,medium,241.27,500,332
Elegant_Tern_0085_151091,elegant_tern,test,208,144,29952,0.6923,0.684,0.368,238,66,446,210,medium,252.98,500,375
Elegant_Tern_0060_150837,elegant_tern,test,192,282,54144,0.6809,0.28,0.5245,44,30,236,312,large,341.16,500,326
Elegant_Tern_0024_150852,elegant_tern,test,448,285,127680,0.6362,0.54,0.548,46,40,494,325,large,530.97,500,333
Elegant_Tern_0058_150853,elegant_tern,test,289,145,41905,0.5017,0.343,0.3125,27,20,316,165,large,323.34,500,296
Elegant_Tern_0089_150854,elegant_tern,test,450,261,117450,0.58,0.54,0.467,45,25,495,286,large,520.21,500,333
Elegant_Tern_0066_150864,elegant_tern,val,205,141,28905,0.6878,0.225,0.5028,10,109,215,250,medium,248.81,500,357
Elegant_Tern_0026_150869,elegant_tern,train,449,308,138292,0.686,0.549,0.5455,50,38,499,346,large,544.49,500,352
Elegant_Tern_0106_150872,elegant_tern,test,355,140,49700,0.3944,0.359,0.2703,2,20,357,160,large,381.61,500,333
Elegant_Tern_0063_150873,elegant_tern,train,280,197,55160,0.7036,0.518,0.4845,119,73,399,270,large,342.36,500,354
Elegant_Tern_0070_147548,elegant_tern,train,326,179,58354,0.5491,0.34,0.6201,7,117,333,296,large,371.91,500,333
Elegant_Tern_0047_150626,elegant_tern,train,202,165,33330,0.8168,0.438,0.3949,118,49,320,214,large,260.82,500,333
Elegant_Tern_0090_45924,elegant_tern,test,322,178,57316,0.5528,0.652,0.5766,165,103,487,281,large,367.92,500,333
Elegant_Tern_0046_150905,elegant_tern,train,369,162,59778,0.439,0.511,0.4066,71,43,440,205,large,403.0,500,305
Elegant_Tern_0023_150654,elegant_tern,test,232,297,68904,0.7811,0.5405,0.451,64,77,296,374,large,376.87,333,500
Elegant_Tern_0072_150911,elegant_tern,test,300,172,51600,0.5733,0.402,0.4578,51,93,351,265,large,345.81,500,391
Elegant_Tern_0053_150507,elegant_tern,test,466,240,111840,0.515,0.52,0.5776,27,81,493,321,large,524.17,500,348
Elegant_Tern_0084_150922,elegant_tern,test,305,190,57950,0.623,0.5607,0.5786,83,67,388,257,large,359.34,420,280
Elegant_Tern_0073_150925,elegant_tern,train,371,228,84588,0.6146,0.505,0.4179,67,26,438,254,large,435.46,500,335
Elegant_Tern_0067_151185,elegant_tern,test,175,132,23100,0.7543,0.497,0.4925,161,98,336,230,medium,219.2,500,333
Elegant_Tern_0042_150851,elegant_tern,test,344,285,98040,0.8285,0.426,0.4832,41,30,385,315,large,446.72,500,357
Elegant_Tern_0008_145044,elegant_tern,train,319,153,48807,0.4796,0.421,0.5571,51,109,370,262,large,353.79,500,333
Elegant_Tern_0099_150682,elegant_tern,test,330,228,75240,0.6909,0.48,0.5195,75,59,405,287,large,401.1,500,333
Elegant_Tern_0078_151196,elegant_tern,train,243,260,63180,0.9346,0.433,0.552,95,77,338,337,large,355.88,500,375
Elegant_Tern_0033_150687,elegant_tern,test,153,109,16677,0.7124,0.811,0.7913,329,228,482,337,small,187.86,500,357
Elegant_Tern_0004_150948,elegant_tern,train,337,184,62008,0.546,0.581,0.5736,122,99,459,283,large,383.96,500,333
Elegant_Tern_0048_150693,elegant_tern,val,265,211,55915,0.7962,0.377,0.4249,56,36,321,247,large,338.74,500,333
Elegant_Tern_0052_150695,elegant_tern,val,397,189,75033,0.4761,0.571,0.4493,87,56,484,245,large,439.69,500,335
Elegant_Tern_0079_150953,elegant_tern,test,243,195,47385,0.8025,0.389,0.4411,73,11,316,206,large,311.57,500,246
Elegant_Tern_0009_150954,elegant_tern,train,313,344,107672,0.9099,0.5083,0.51,59,83,372,427,large,465.09,424,500
Elegant_Tern_0107_150960,elegant_tern,test,190,167,31730,0.8789,0.424,0.4263,117,87,307,254,medium,252.96,500,400
Elegant_Tern_0006_150963,elegant_tern,test,147,108,15876,0.7347,0.491,0.4369,172,81,319,189,medium,182.41,500,309
Elegant_Tern_0005_150708,elegant_tern,test,400,203,81200,0.5075,0.504,0.4805,52,59,452,262,large,448.56,500,334
Elegant_Tern_0101_150715,elegant_tern,test,424,186,78864,0.4387,0.5,0.5042,38,87,462,273,large,463.0,500,357
Elegant_Tern_0036_150972,elegant_tern,test,467,234,109278,0.5011,0.531,0.6,32,108,499,342,large,522.35,500,375
Elegant_Tern_0039_150944,elegant_tern,test,173,171,29583,0.9884,0.325,0.5438,76,107,249,278,medium,243.25,500,354
Elegant_Tern_0044_150946,elegant_tern,test,447,181,80907,0.4049,0.525,0.4021,39,45,486,226,large,482.26,500,337
Elegant_Tern_0050_150521,elegant_tern,train,200,141,28200,0.705,0.3904,0.255,30,57,230,198,medium,244.71,333,500
Elegant_Tern_0035_150744,elegant_tern,test,211,300,63300,0.7033,0.4613,0.398,91,49,302,349,large,366.77,426,500
Elegant_Tern_0103_150493,elegant_tern,train,170,207,35190,0.8213,0.418,0.441,124,31,294,238,large,267.86,500,305
Elegant_Tern_0029_150494,elegant_tern,train,280,371,103880,0.7547,0.488,0.483,22,56,302,427,large,464.8,332,500
Elegant_Tern_0045_150752,elegant_tern,train,422,222,93684,0.5261,0.502,0.6006,40,89,462,311,large,476.83,500,333
Elegant_Tern_0061_150524,elegant_tern,train,354,180,63720,0.5085,0.436,0.5844,41,90,395,270,large,397.13,500,308
Elegant_Tern_0028_151019,elegant_tern,train,228,227,51756,0.9956,0.468,0.4472,120,60,348,287,large,321.73,500,388
Elegant_Tern_0065_151021,elegant_tern,train,414,239,98946,0.5773,0.478,0.3873,32,30,446,269,large,478.03,500,386
Elegant_Tern_0098_151028,elegant_tern,train,259,217,56203,0.8378,0.383,0.3937,62,23,321,240,large,337.89,500,334
Elegant_Tern_0082_150517,elegant_tern,test,327,179,58533,0.5474,0.601,0.6404,137,134,464,313,large,372.79,500,349
Elegant_Tern_0076_150519,elegant_tern,train,419,237,99303,0.5656,0.537,0.4213,59,34,478,271,large,481.38,500,362
Elegant_Tern_0014_150523,elegant_tern,val,415,210,87150,0.506,0.519,0.345,52,23,467,233,large,465.11,500,371
Elegant_Tern_0074_151036,elegant_tern,train,254,374,94996,0.6791,0.4551,0.484,25,55,279,429,large,452.1,334,500
Elegant_Tern_0068_150526,elegant_tern,val,376,159,59784,0.4229,0.496,0.4303,60,78,436,237,large,408.24,500,366
Forsters_Tern_0012_151558,forsters_tern,test,322,288,92736,0.8944,0.57,0.5308,124,37,446,325,large,432.0,500,341
Forsters_Tern_0098_151258,forsters_tern,test,136,183,24888,0.7432,0.516,0.4895,190,72,326,255,medium,228.0,500,334
Forsters_Tern_0118_151564,forsters_tern,val,338,335,113230,0.9911,0.5206,0.393,58,29,396,364,large,475.89,436,500
Forsters_Tern_0068_152078,forsters_tern,train,407,273,111111,0.6708,0.497,0.5922,45,98,452,371,large,490.08,500,396
Forsters_Tern_0057_151570,forsters_tern,test,312,229,71448,0.734,0.68,0.5973,184,125,496,354,large,387.02,500,401
Forsters_Tern_0109_152094,forsters_tern,test,327,275,89925,0.841,0.401,0.5014,37,42,364,317,large,427.26,500,358
Forsters_Tern_0076_151330,forsters_tern,test,325,229,74425,0.7046,0.363,0.542,19,66,344,295,large,397.58,500,333
Forsters_Tern_0043_151332,forsters_tern,test,196,226,44296,0.8673,0.62,0.4398,212,33,408,259,large,299.15,500,332
Forsters_Tern_0070_152107,forsters_tern,train,460,333,153180,0.7239,0.46,0.4985,0,0,460,333,large,567.88,500,334
Forsters_Tern_0007_152110,forsters_tern,train,317,151,47867,0.4763,0.345,0.6109,14,131,331,282,large,351.13,500,338
Forsters_Tern_0089_152372,forsters_tern,train,130,126,16380,0.9692,0.458,0.4328,164,82,294,208,small,181.04,500,335
Forsters_Tern_0092_152119,forsters_tern,test,232,215,49880,0.9267,0.386,0.476,77,51,309,266,large,316.31,500,333
Forsters_Tern_0002_151622,forsters_tern,train,316,240,75840,0.7595,0.418,0.5115,51,103,367,343,large,396.81,500,436
Forsters_Tern_0071_152142,forsters_tern,test,259,142,36778,0.5483,0.491,0.4554,116,82,375,224,large,295.37,500,336
Forsters_Tern_0049_151631,forsters_tern,test,456,187,85272,0.4101,0.496,0.518,20,79,476,266,large,492.85,500,333
Forsters_Tern_0041_149586,forsters_tern,test,305,194,59170,0.6361,0.379,0.6375,37,158,342,352,large,361.47,500,400
Forsters_Tern_0088_151893,forsters_tern,train,220,245,53900,0.898,0.594,0.513,146,134,366,379,large,329.28,431,500
Forsters_Tern_0091_151895,forsters_tern,test,431,227,97837,0.5267,0.447,0.4547,8,32,439,259,large,487.12,500,320
Forsters_Tern_0032_151384,forsters_tern,test,394,158,62252,0.401,0.42,0.472,13,98,407,256,large,424.5,500,375
Forsters_Tern_0121_151385,forsters_tern,val,411,219,90009,0.5328,0.489,0.4142,39,28,450,247,large,465.71,500,332
Forsters_Tern_0104_152666,forsters_tern,train,336,219,73584,0.6518,0.484,0.4164,74,35,410,254,large,401.07,500,347
Forsters_Tern_0034_152667,forsters_tern,train,242,274,66308,0.8832,0.272,0.4174,15,2,257,276,large,365.57,500,333
Forsters_Tern_0042_151644,forsters_tern,test,215,190,40850,0.8837,0.307,0.4144,46,43,261,233,large,286.92,500,333
Forsters_Tern_0021_144734,forsters_tern,test,245,125,30625,0.5102,0.595,0.517,175,196,420,321,medium,275.05,500,500
Forsters_Tern_0125_151399,forsters_tern,val,297,167,49599,0.5623,0.633,0.4804,168,88,465,255,large,340.73,500,357
Forsters_Tern_0001_152174,forsters_tern,train,318,197,62646,0.6195,0.562,0.497,122,66,440,263,large,374.08,500,331
Forsters_Tern_0053_152175,forsters_tern,train,312,486,151632,0.642,0.5076,0.492,11,3,323,489,large,577.53,329,500
Forsters_Tern_0017_152696,forsters_tern,train,327,339,110853,0.9646,0.541,0.567,107,114,434,453,large,471.01,500,500
Forsters_Tern_0082_151937,forsters_tern,test,138,248,34224,0.5565,0.535,0.378,145,65,283,313,medium,283.81,400,500
Forsters_Tern_0119_152709,forsters_tern,train,415,159,65985,0.3831,0.471,0.3498,28,37,443,196,large,444.42,500,333
Forsters_Tern_0116_151688,forsters_tern,test,360,227,81720,0.6306,0.638,0.509,139,56,499,283,large,425.59,500,333
Forsters_Tern_0065_152206,forsters_tern,test,322,136,43792,0.4224,0.626,0.4315,152,80,474,216,large,349.54,500,343
Forsters_Tern_0016_152463,forsters_tern,train,181,391,70771,0.4629,0.476,0.607,88,108,269,499,large,430.86,375,500
Forsters_Tern_0127_150418,forsters_tern,train,404,246,99384,0.6089,0.566,0.4775,81,36,485,282,large,473.0,500,333
Forsters_Tern_0064_152047,forsters_tern,test,206,106,21836,0.5146,0.618,0.5289,206,130,412,236,medium,231.67,500,346
Forsters_Tern_0027_151456,forsters_tern,train,396,193,76428,0.4874,0.42,0.5961,12,102,408,295,large,440.53,500,333
Forsters_Tern_0086_152738,forsters_tern,test,275,168,46200,0.6109,0.309,0.4293,17,77,292,245,large,322.26,500,375
Forsters_Tern_0097_151731,forsters_tern,test,470,237,111390,0.5043,0.502,0.4517,16,17,486,254,large,526.37,500,300
Forsters_Tern_0066_151478,forsters_tern,train,351,230,80730,0.6553,0.553,0.5105,101,55,452,285,large,419.64,500,333
Forsters_Tern_0087_151226,forsters_tern,test,351,182,63882,0.5185,0.527,0.5574,88,108,439,290,large,395.38,500,357
Forsters_Tern_0045_151227,forsters_tern,val,125,126,15750,0.9921,0.481,0.3808,178,60,303,186,small,177.49,500,323
Forsters_Tern_0029_151228,forsters_tern,test,393,180,70740,0.458,0.429,0.453,18,98,411,278,large,432.26,500,415
Forsters_Tern_0069_151229,forsters_tern,train,230,264,60720,0.8712,0.538,0.4072,154,4,384,268,large,350.14,500,334
Forsters_Tern_0077_152255,forsters_tern,train,391,294,114954,0.7519,0.607,0.4414,108,0,499,294,large,489.2,500,333
Forsters_Tern_0114_152768,forsters_tern,train,410,217,88970,0.5293,0.582,0.4099,86,28,496,245,large,463.88,500,333
Forsters_Tern_0075_152258,forsters_tern,train,257,358,92006,0.7179,0.443,0.46,93,28,350,386,large,440.7,500,450
Forsters_Tern_0080_152521,forsters_tern,train,310,141,43710,0.4548,0.554,0.4939,122,92,432,233,large,340.56,500,329
Forsters_Tern_0010_151243,forsters_tern,test,227,326,74002,0.6963,0.6502,0.462,103,68,330,394,large,397.25,333,500
Forsters_Tern_0035_151757,forsters_tern,train,255,201,51255,0.7882,0.5962,0.407,111,103,366,304,large,324.69,400,500
Forsters_Tern_0126_151257,forsters_tern,test,450,212,95400,0.4711,0.518,0.4699,34,50,484,262,large,497.44,500,332
Forsters_Tern_0100_151774,forsters_tern,train,289,302,87278,0.957,0.615,0.4771,163,26,452,328,large,418.0,500,371
Forsters_Tern_0003_151547,forsters_tern,test,272,118,32096,0.4338,0.59,0.5139,159,107,431,225,medium,296.49,500,323
Forsters_Tern_0062_151780,forsters_tern,val,228,222,50616,0.9737,0.5572,0.442,71,110,299,332,large,318.23,332,500
Forsters_Tern_0059_151269,forsters_tern,test,375,227,85125,0.6053,0.549,0.476,87,45,462,272,large,438.35,500,333
Forsters_Tern_0099_152529,forsters_tern,test,298,151,44998,0.5067,0.584,0.5159,143,103,441,254,large,334.07,500,346
Forsters_Tern_0123_151789,forsters_tern,train,451,290,130790,0.643,0.503,0.497,26,22,477,312,large,536.19,500,336
Forsters_Tern_0095_152067,forsters_tern,test,337,156,52572,0.4629,0.463,0.5707,63,136,400,292,large,371.36,500,375
Forsters_Tern_0083_151282,forsters_tern,test,415,220,91300,0.5301,0.579,0.4595,82,60,497,280,large,469.71,500,370
Forsters_Tern_0004_152358,forsters_tern,test,233,124,28892,0.5322,0.527,0.4827,147,119,380,243,medium,263.94,500,375
Forsters_Tern_0060_152190,forsters_tern,val,182,108,19656,0.5934,0.27,0.244,44,27,226,135,medium,211.63,500,332
